id,data,pais,centro_custo,categoria,descricao,valor_usd,aprovado
210,2025-04-03,Colômbia,CC-008,Viagens,Orchestrate extensible e-markets,3999.95,False
1229,2025-04-03,Peru,CC-005,Marketing,Optimize innovative convergence,4327.33,True
2005,2025-04-04,Brasil,CC-015,Consultoria,Seize strategic e-services,7950.61,True
1778,2025-04-05,Argentina,CC-009,Consultoria,Synergize virtual systems,4203.62,True
1690,2025-04-05,México,CC-009,TI,Cultivate virtual e-business,13089.62,False
533,2025-04-05,Colômbia,CC-006,Consultoria,Facilitate cross-platform solutions,5896.12,True
1214,2025-04-06,Brasil,CC-010,Infraestrutura,Extend visionary web-readiness,6299.75,True
135,2025-04-06,Brasil,CC-001,TI,Extend mission-critical e-tailers,11078.9,True
3,2025-04-06,México,CC-002,Consultoria,Enable out-of-the-box functionalities,1479.69,True
1990,2025-04-06,Colômbia,CC-006,Treinamento,Enhance granular methodologies,2266.83,True
856,2025-04-07,Peru,CC-015,Marketing,Seize value-added supply-chains,9560.6,True
2186,2025-04-08,México,CC-011,Consultoria,Seize next-generation relationships,9688.9,True
5,2025-04-08,Peru,CC-007,Infraestrutura,Visualize robust web services,27643.72,True
1182,2025-04-08,Colômbia,CC-012,Infraestrutura,Embrace 24/365 e-markets,18709.41,True
1782,2025-04-09,Colômbia,CC-006,Treinamento,Embrace open-source content,8192.54,True
2011,2025-04-09,México,CC-002,Consultoria,Transition b2b mindshare,9462.52,True
1016,2025-04-09,Colômbia,CC-004,Infraestrutura,Re-contextualize open-source synergies,20300.88,True
2300,2025-04-09,Peru,CC-014,Treinamento,Streamline integrated methodologies,1849.18,True
526,2025-04-09,Colômbia,CC-012,Marketing,Optimize frictionless interfaces,2013.68,True
458,2025-04-09,Chile,CC-009,Viagens,Implement wireless solutions,6246.6,False
511,2025-04-10,Argentina,CC-010,TI,Enhance collaborative e-markets,6720.6,True
2356,2025-04-10,Peru,CC-001,Marketing,Unleash frictionless architectures,2819.89,True
455,2025-04-11,México,CC-005,Marketing,Utilize enterprise architectures,3178.83,True
479,2025-04-11,Colômbia,CC-007,Treinamento,Repurpose seamless content,4085.75,True
466,2025-04-11,Peru,CC-013,Consultoria,Integrate 24/7 e-services,2084.8,True
1076,2025-04-12,Brasil,CC-008,Infraestrutura,Architect vertical action-items,36040.73,True
1477,2025-04-12,Peru,CC-004,Infraestrutura,E-enable front-end communities,17918.4,True
110,2025-04-12,Argentina,CC-015,Infraestrutura,Whiteboard integrated relationships,27191.54,True
101,2025-04-12,Peru,CC-015,Consultoria,Mesh dot-com convergence,7160.4,True
517,2025-04-12,Argentina,CC-011,Marketing,Engage front-end e-business,8911.07,True
1083,2025-04-13,Peru,CC-004,Viagens,Maximize strategic infrastructures,1304.02,False
681,2025-04-13,Brasil,CC-001,Viagens,Facilitate b2c applications,6368.8,True
807,2025-04-13,Brasil,CC-006,Consultoria,Cultivate cross-platform systems,9028.25,True
1271,2025-04-13,Argentina,CC-013,TI,Aggregate leading-edge channels,4616.59,True
2199,2025-04-14,Peru,CC-007,Marketing,Syndicate next-generation metrics,3189.64,True
483,2025-04-14,Chile,CC-004,Infraestrutura,Expedite robust synergies,16365.22,True
2272,2025-04-15,Brasil,CC-011,Treinamento,Reinvent virtual e-business,7289.96,True
2192,2025-04-16,Chile,CC-015,Infraestrutura,Morph holistic e-commerce,21512.46,True
302,2025-04-16,Colômbia,CC-003,Infraestrutura,Embrace viral eyeballs,18711.62,False
183,2025-04-16,Chile,CC-008,Treinamento,Whiteboard global models,5951.84,True
1993,2025-04-16,Colômbia,CC-012,Viagens,Re-intermediate e-business experiences,1844.12,False
1455,2025-04-16,Brasil,CC-015,Viagens,Exploit out-of-the-box architectures,7715.67,True
2152,2025-04-17,Peru,CC-004,Viagens,Extend dot-com paradigms,3286.48,True
106,2025-04-17,Brasil,CC-004,TI,Matrix seamless action-items,26702.26,True
2103,2025-04-17,Argentina,CC-005,TI,Syndicate turn-key schemas,13050.1,True
223,2025-04-17,México,CC-003,Infraestrutura,Optimize enterprise experiences,30653.14,True
1000,2025-04-17,Argentina,CC-002,Consultoria,Incentivize 24/365 web-readiness,5609.88,False
899,2025-04-18,Brasil,CC-009,Infraestrutura,E-enable world-class architectures,35334.26,False
1163,2025-04-18,Argentina,CC-013,Treinamento,Scale e-business infrastructures,7212.37,True
1107,2025-04-19,Peru,CC-012,TI,Revolutionize innovative architectures,26346.74,True
75,2025-04-19,Chile,CC-007,Viagens,Engineer integrated paradigms,2012.23,True
575,2025-04-20,México,CC-002,Treinamento,Redefine compelling applications,5709.48,True
1258,2025-04-20,Chile,CC-005,Consultoria,Evolve end-to-end e-business,2665.08,True
2034,2025-04-20,Peru,CC-003,TI,Transition dynamic synergies,35463.06,True
1621,2025-04-21,Peru,CC-006,Treinamento,Matrix e-business models,2033.66,True
118,2025-04-21,Brasil,CC-005,Infraestrutura,Target enterprise deliverables,13929.03,True
181,2025-04-21,México,CC-015,Infraestrutura,Engage mission-critical e-services,31699.93,True
2212,2025-04-21,Colômbia,CC-012,TI,Cultivate global paradigms,24881.23,True
2016,2025-04-22,Colômbia,CC-008,Marketing,Deploy rich users,7954.4,True
209,2025-04-22,Argentina,CC-007,Infraestrutura,Transform intuitive methodologies,12380.58,True
2137,2025-04-22,Chile,CC-013,Infraestrutura,Morph user-centric action-items,29096.86,True
1684,2025-04-22,Peru,CC-012,Consultoria,Transform transparent infrastructures,7244.3,False
888,2025-04-22,Colômbia,CC-012,Marketing,Morph virtual partnerships,8554.23,False
741,2025-04-22,Peru,CC-013,Treinamento,Re-contextualize leading-edge partnerships,3392.5,True
1264,2025-04-23,Peru,CC-002,Infraestrutura,E-enable collaborative roi,8576.96,False
462,2025-04-24,Argentina,CC-005,TI,Matrix value-added experiences,31822.41,True
906,2025-04-24,Brasil,CC-014,Treinamento,Matrix magnetic e-tailers,6032.07,True
1387,2025-04-24,Brasil,CC-008,TI,Monetize turn-key e-markets,19812.49,True
1547,2025-04-24,Chile,CC-006,Consultoria,Grow dynamic markets,6798.97,True
914,2025-04-25,Brasil,CC-004,Marketing,Embrace impactful synergies,6575.5,True
666,2025-04-26,Brasil,CC-005,Marketing,Repurpose global synergies,4434.54,True
940,2025-04-27,Brasil,CC-010,Infraestrutura,Engage holistic web-readiness,12794.26,False
2069,2025-04-27,Argentina,CC-002,Consultoria,Transform 24/7 technologies,2801.46,False
780,2025-04-27,Argentina,CC-009,TI,Engage interactive models,18006.24,True
2060,2025-04-27,México,CC-003,TI,Re-contextualize real-time deliverables,33408.2,False
1365,2025-04-28,Colômbia,CC-001,Treinamento,Architect e-business eyeballs,6271.9,True
1313,2025-04-28,Argentina,CC-007,Infraestrutura,Syndicate web-enabled mindshare,5706.23,True
656,2025-04-28,Colômbia,CC-007,Consultoria,Transition global models,1205.95,True
923,2025-04-28,México,CC-010,Consultoria,Syndicate b2b web services,4884.25,True
13,2025-04-29,Chile,CC-014,Viagens,Deliver sticky web services,8726.8,True
227,2025-04-29,Chile,CC-002,Infraestrutura,Morph dynamic experiences,22537.74,False
152,2025-04-29,Chile,CC-010,Marketing,Engage back-end e-services,3660.99,True
857,2025-04-29,México,CC-001,TI,Embrace scalable e-business,5091.23,True
810,2025-04-30,Chile,CC-011,Consultoria,Generate b2b e-commerce,8752.47,True
2079,2025-04-30,Colômbia,CC-010,Consultoria,Synthesize cross-platform networks,7860.82,False
1190,2025-04-30,Chile,CC-004,Marketing,Generate frictionless e-services,9028.7,True
78,2025-04-30,México,CC-015,Viagens,Expedite open-source e-tailers,2184.49,True
1739,2025-04-30,Colômbia,CC-011,Infraestrutura,Harness sticky initiatives,17868.02,False
1195,2025-05-01,Brasil,CC-006,Viagens,Enhance enterprise users,9312.47,True
1208,2025-05-02,Peru,CC-011,Treinamento,Cultivate e-business experiences,1988.43,False
141,2025-05-02,Peru,CC-012,TI,Drive virtual models,7007.88,True
1274,2025-05-02,Colômbia,CC-010,Consultoria,Seize synergistic portals,5088.5,True
1460,2025-05-03,Peru,CC-007,Consultoria,Innovate killer metrics,8855.0,True
1115,2025-05-03,Colômbia,CC-009,Treinamento,Transition revolutionary action-items,9426.75,False
757,2025-05-03,Brasil,CC-012,Viagens,Morph bricks-and-clicks applications,2499.87,True
401,2025-05-03,Argentina,CC-009,Consultoria,Target enterprise e-business,1431.3,True
1676,2025-05-04,Brasil,CC-013,Infraestrutura,Synthesize bricks-and-clicks convergence,21852.64,False
1902,2025-05-04,Brasil,CC-002,Viagens,Embrace visionary technologies,6437.54,True
96,2025-05-04,Brasil,CC-009,Treinamento,Target seamless content,9345.06,True
1894,2025-05-05,Argentina,CC-008,Viagens,Extend world-class bandwidth,9288.22,True
1708,2025-05-05,Colômbia,CC-002,Marketing,Transition turn-key e-services,6394.98,True
2045,2025-05-06,Colômbia,CC-002,Treinamento,Mesh open-source e-markets,6533.02,True
1610,2025-05-07,Peru,CC-002,Viagens,Exploit transparent solutions,8846.67,True
290,2025-05-07,Chile,CC-003,Viagens,Target granular bandwidth,2796.37,False
16,2025-05-07,Peru,CC-010,Infraestrutura,Drive cross-platform applications,25885.17,True
528,2025-05-07,Brasil,CC-010,TI,Evolve mission-critical web-readiness,31053.47,True
2425,2025-05-07,México,CC-011,Marketing,Whiteboard enterprise channels,4490.85,True
68,2025-05-07,Chile,CC-006,Viagens,Mesh 24/7 portals,8937.58,True
772,2025-05-07,Colômbia,CC-006,Consultoria,Aggregate viral systems,8959.58,False
1198,2025-05-08,Peru,CC-005,Infraestrutura,Leverage b2b technologies,17122.07,True
52,2025-05-08,Colômbia,CC-011,Treinamento,Syndicate killer action-items,2061.6,True
1243,2025-05-08,Argentina,CC-001,Viagens,Mesh b2b roi,2357.6,True
1082,2025-05-08,Colômbia,CC-008,Viagens,E-enable bricks-and-clicks roi,7344.55,True
2189,2025-05-09,Brasil,CC-004,Marketing,Synergize one-to-one e-business,9243.6,True
1384,2025-05-09,Colômbia,CC-004,Consultoria,Engage customized action-items,7979.24,False
2298,2025-05-09,Brasil,CC-007,Infraestrutura,Engage revolutionary networks,27730.77,True
1670,2025-05-10,Chile,CC-006,TI,Deploy turn-key e-services,7285.17,True
1700,2025-05-10,Brasil,CC-012,Consultoria,Drive 24/365 e-tailers,4337.38,False
1492,2025-05-10,México,CC-001,Infraestrutura,Optimize real-time bandwidth,18456.66,True
470,2025-05-10,Peru,CC-012,Treinamento,Engage dynamic deliverables,3243.54,True
1234,2025-05-11,Colômbia,CC-007,TI,Cultivate turn-key content,23405.65,True
1869,2025-05-11,Brasil,CC-013,TI,Optimize intuitive web services,29023.77,True
2175,2025-05-11,Colômbia,CC-009,Marketing,Innovate best-of-breed deliverables,8226.53,True
2073,2025-05-12,Brasil,CC-002,Marketing,Exploit real-time convergence,1954.22,True
655,2025-05-13,Peru,CC-015,Consultoria,Unleash viral convergence,1343.28,True
2404,2025-05-13,Brasil,CC-002,Consultoria,Maximize open-source deliverables,9359.35,True
958,2025-05-13,México,CC-009,Marketing,Repurpose cross-platform info-mediaries,5725.92,False
829,2025-05-14,Colômbia,CC-008,Consultoria,Morph holistic applications,8693.96,True
395,2025-05-15,Peru,CC-003,Consultoria,E-enable innovative eyeballs,2961.57,True
1240,2025-05-15,Argentina,CC-003,Marketing,Repurpose leading-edge supply-chains,8587.8,True
1883,2025-05-15,Brasil,CC-009,Marketing,Enable vertical communities,9281.85,False
224,2025-05-15,Brasil,CC-010,Treinamento,Whiteboard scalable infrastructures,8863.39,True
91,2025-05-16,Peru,CC-014,Treinamento,Empower cutting-edge systems,4717.17,True
1931,2025-05-17,México,CC-009,Treinamento,Exploit innovative roi,2864.1,True
1946,2025-05-17,Chile,CC-003,Marketing,Drive open-source infrastructures,4564.86,False
391,2025-05-17,Brasil,CC-006,Treinamento,Morph transparent users,2411.72,False
1962,2025-05-17,Peru,CC-011,Viagens,Deliver cross-platform users,5598.24,True
261,2025-05-18,Brasil,CC-004,Treinamento,Whiteboard visionary networks,3022.98,True
1081,2025-05-18,México,CC-011,Marketing,Enhance leading-edge interfaces,4664.71,True
317,2025-05-18,Peru,CC-010,Treinamento,Visualize holistic functionalities,6858.33,True
1314,2025-05-18,Brasil,CC-011,Marketing,Mesh synergistic solutions,9404.57,True
134,2025-05-19,Peru,CC-011,Viagens,E-enable customized partnerships,8074.85,True
1225,2025-05-20,Chile,CC-009,Consultoria,Benchmark proactive solutions,8827.6,True
1819,2025-05-20,Brasil,CC-002,Viagens,E-enable global partnerships,6018.33,True
320,2025-05-21,Chile,CC-008,Treinamento,Extend cross-platform content,1852.88,False
1891,2025-05-21,México,CC-002,Treinamento,Exploit back-end functionalities,5059.06,False
1728,2025-05-21,Argentina,CC-010,Treinamento,Enhance real-time initiatives,4964.04,True
472,2025-05-21,Colômbia,CC-012,Consultoria,Re-contextualize dot-com experiences,2839.54,True
403,2025-05-22,Brasil,CC-012,Marketing,E-enable strategic niches,4703.81,False
2075,2025-05-22,Colômbia,CC-001,Infraestrutura,Enhance leading-edge metrics,29597.61,True
2369,2025-05-22,Argentina,CC-004,Marketing,Engineer proactive models,3045.92,True
36,2025-05-23,Brasil,CC-002,Infraestrutura,Cultivate granular niches,20537.69,True
97,2025-05-23,Chile,CC-011,Consultoria,Disintermediate viral platforms,1815.77,True
1705,2025-05-23,México,CC-015,Treinamento,Embrace intuitive web services,2789.01,True
1413,2025-05-23,Brasil,CC-011,Consultoria,Whiteboard intuitive systems,2509.92,True
67,2025-05-23,Brasil,CC-005,Treinamento,Streamline one-to-one paradigms,3075.76,True
2033,2025-05-23,Brasil,CC-004,Consultoria,Implement one-to-one e-commerce,1815.87,True
731,2025-05-24,México,CC-014,Treinamento,Implement clicks-and-mortar deliverables,3477.62,True
665,2025-05-24,Argentina,CC-013,Consultoria,Implement vertical infrastructures,1986.11,True
255,2025-05-24,Chile,CC-004,Viagens,Productize extensible convergence,7274.47,False
450,2025-05-25,Peru,CC-003,Infraestrutura,E-enable interactive architectures,6555.28,True
1123,2025-05-25,Colômbia,CC-007,Marketing,Architect rich schemas,1280.37,True
1675,2025-05-25,Argentina,CC-003,Viagens,Extend global convergence,9630.69,True
1395,2025-05-26,Colômbia,CC-012,Infraestrutura,Cultivate leading-edge experiences,29220.0,True
1896,2025-05-26,Peru,CC-005,Viagens,Expedite frictionless schemas,6121.47,False
195,2025-05-26,Peru,CC-004,Consultoria,Re-intermediate user-centric web-readiness,7887.92,True
1665,2025-05-26,Peru,CC-003,Consultoria,Streamline real-time interfaces,8160.97,True
438,2025-05-27,México,CC-003,Viagens,Innovate dot-com experiences,1598.67,True
159,2025-05-27,Chile,CC-002,Marketing,Matrix end-to-end applications,3412.35,True
2086,2025-05-27,México,CC-001,Consultoria,Engineer clicks-and-mortar bandwidth,7010.01,True
2122,2025-05-28,Brasil,CC-013,TI,Deliver global relationships,15172.81,True
824,2025-05-28,Brasil,CC-014,Consultoria,Maximize one-to-one e-markets,1636.93,True
1360,2025-05-28,Argentina,CC-014,Infraestrutura,Benchmark world-class content,31096.07,False
1290,2025-05-28,Argentina,CC-008,Viagens,Utilize open-source action-items,2240.22,True
1309,2025-05-28,Chile,CC-015,Viagens,Target user-centric networks,8044.56,True
2342,2025-05-29,Peru,CC-009,TI,Innovate best-of-breed paradigms,27591.59,True
673,2025-05-29,Chile,CC-009,Infraestrutura,Synergize rich partnerships,7280.21,True
625,2025-05-29,México,CC-003,TI,Engage bleeding-edge applications,20658.19,True
2063,2025-05-29,Brasil,CC-013,Infraestrutura,Productize world-class niches,23396.19,True
686,2025-05-30,Argentina,CC-010,Treinamento,Morph seamless relationships,4075.4,True
1988,2025-05-30,Chile,CC-011,Infraestrutura,Generate transparent synergies,22245.34,True
1424,2025-05-31,Peru,CC-003,Consultoria,Leverage extensible supply-chains,7670.85,True
1485,2025-05-31,Peru,CC-006,Viagens,Synthesize collaborative partnerships,6660.01,True
2202,2025-05-31,Argentina,CC-001,Marketing,E-enable back-end channels,7774.4,True
362,2025-06-01,Peru,CC-012,Treinamento,Whiteboard integrated roi,6260.42,True
1799,2025-06-01,Brasil,CC-008,Infraestrutura,Engage impactful paradigms,35564.32,True
1006,2025-06-02,Colômbia,CC-015,Consultoria,Reinvent 24/7 functionalities,9277.54,True
386,2025-06-02,Chile,CC-011,Treinamento,Grow transparent relationships,8249.64,True
590,2025-06-02,Chile,CC-004,Viagens,Visualize innovative roi,9402.19,True
1215,2025-06-03,Chile,CC-013,Viagens,Envisioneer mission-critical roi,4220.79,True
2241,2025-06-03,Argentina,CC-007,Consultoria,Scale vertical networks,7806.4,False
709,2025-06-03,Brasil,CC-009,Consultoria,Architect one-to-one e-commerce,1410.41,True
988,2025-06-03,Peru,CC-010,Treinamento,Embrace sticky e-tailers,2541.08,True
1397,2025-06-03,México,CC-014,Viagens,Morph distributed e-tailers,7120.66,True
947,2025-06-03,Colômbia,CC-001,Infraestrutura,Matrix extensible synergies,35437.32,True
1217,2025-06-04,Peru,CC-009,Treinamento,Repurpose distributed eyeballs,3064.5,True
321,2025-06-05,Brasil,CC-005,Viagens,Morph interactive networks,4444.89,True
312,2025-06-05,Brasil,CC-009,Treinamento,Target visionary content,6772.38,True
1371,2025-06-05,México,CC-009,Viagens,Incentivize efficient e-markets,9151.55,True
2477,2025-06-05,Brasil,CC-010,Viagens,Empower granular e-services,9076.51,True
124,2025-06-05,Colômbia,CC-012,Consultoria,Leverage cross-media vortals,5936.34,True
1296,2025-06-05,Peru,CC-001,Treinamento,Transform dynamic users,6620.74,True
53,2025-06-06,Brasil,CC-008,TI,Generate robust users,9988.27,False
1277,2025-06-06,Brasil,CC-011,TI,Matrix seamless users,32676.37,True
129,2025-06-06,Brasil,CC-014,Infraestrutura,Revolutionize front-end interfaces,18644.22,False
2245,2025-06-07,Chile,CC-005,TI,Iterate visionary action-items,14280.0,True
687,2025-06-07,Chile,CC-014,Infraestrutura,Deliver granular supply-chains,18937.04,True
1481,2025-06-07,Argentina,CC-013,Infraestrutura,Grow dot-com portals,17876.89,True
269,2025-06-07,México,CC-015,Viagens,Incentivize end-to-end schemas,7599.74,True
2142,2025-06-07,Brasil,CC-009,Treinamento,Leverage customized metrics,8566.87,True
1454,2025-06-07,Chile,CC-015,Marketing,Deploy compelling networks,6628.01,False
819,2025-06-08,Peru,CC-014,TI,Deliver web-enabled supply-chains,13541.26,False
1743,2025-06-08,Brasil,CC-004,Viagens,Syndicate viral methodologies,7325.09,True
2146,2025-06-08,Brasil,CC-013,Treinamento,E-enable world-class models,3459.49,True
