id,date,country,cost_center,category,description,amount_usd,approved
2227,2025-04-05,Peru,CC-003,Training,Synergize clicks-and-mortar e-services,7980.08,True
1797,2025-04-06,Peru,CC-002,Consulting,Synthesize integrated portals,9885.2,True
2221,2025-04-06,Peru,CC-005,Travel,Strategize front-end channels,3877.75,True
1513,2025-04-06,Brazil,CC-008,Travel,Target interactive web services,4760.15,True
709,2025-04-07,Brazil,CC-009,Consulting,Whiteboard world-class web services,1410.41,True
2067,2025-04-07,Mexico,CC-012,Consulting,Strategize viral info-mediaries,6959.79,False
1580,2025-04-07,Argentina,CC-014,Training,Exploit e-business functionalities,4784.08,False
2253,2025-04-07,Chile,CC-005,IT,Embrace front-end niches,28605.73,True
912,2025-04-08,Peru,CC-006,Marketing,Innovate holistic action-items,6019.68,True
2400,2025-04-08,Argentina,CC-005,Infrastructure,Iterate intuitive partnerships,34131.0,True
2068,2025-04-09,Argentina,CC-012,IT,Incentivize customized initiatives,16863.5,True
1506,2025-04-09,Brazil,CC-008,IT,Matrix out-of-the-box roi,16152.99,True
366,2025-04-10,Colombia,CC-007,Consulting,Synergize bricks-and-clicks models,1583.1,True
258,2025-04-10,Argentina,CC-014,Travel,Synthesize strategic vortals,9551.29,False
1599,2025-04-10,Brazil,CC-011,Travel,Synergize value-added communities,2756.45,True
1348,2025-04-10,Peru,CC-013,Marketing,Strategize world-class networks,3837.67,True
1756,2025-04-10,Colombia,CC-011,Travel,Cultivate sticky initiatives,5554.14,True
103,2025-04-10,Chile,CC-013,Marketing,Iterate end-to-end systems,3049.61,True
372,2025-04-11,Argentina,CC-008,Travel,Engage out-of-the-box e-business,7501.2,True
234,2025-04-11,Argentina,CC-004,Training,Re-contextualize turn-key e-markets,8257.0,True
2135,2025-04-11,Colombia,CC-009,Infrastructure,Architect viral portals,26570.14,True
1273,2025-04-11,Mexico,CC-010,Consulting,Transition open-source eyeballs,3293.33,False
481,2025-04-11,Brazil,CC-008,Marketing,Generate viral initiatives,4575.45,True
500,2025-04-11,Mexico,CC-002,Travel,Benchmark bleeding-edge paradigms,9424.33,False
1894,2025-04-12,Argentina,CC-008,Travel,Redefine web-enabled vortals,9288.22,True
2451,2025-04-12,Chile,CC-005,Travel,Expedite proactive partnerships,2175.07,True
1417,2025-04-13,Mexico,CC-012,IT,Expedite cutting-edge systems,4609.14,False
2279,2025-04-13,Brazil,CC-006,Training,Expedite end-to-end info-mediaries,4136.78,True
628,2025-04-13,Mexico,CC-007,Training,Reinvent scalable users,6947.01,False
2188,2025-04-14,Brazil,CC-003,Consulting,Engineer user-centric mindshare,5560.47,True
1564,2025-04-14,Colombia,CC-001,Travel,Redefine scalable e-commerce,2927.89,True
763,2025-04-14,Chile,CC-003,Infrastructure,Enhance efficient functionalities,27220.45,True
2101,2025-04-14,Peru,CC-012,Marketing,Re-contextualize synergistic platforms,4517.69,False
1028,2025-04-14,Argentina,CC-008,Training,Engage cross-platform interfaces,2047.43,True
1211,2025-04-14,Chile,CC-013,Training,Architect 24/365 e-business,8429.94,False
1430,2025-04-14,Peru,CC-010,Training,Enable frictionless systems,2510.79,True
1163,2025-04-15,Argentina,CC-013,Training,Unleash enterprise web services,7212.37,True
1674,2025-04-15,Brazil,CC-010,Consulting,Scale turn-key eyeballs,6638.44,True
1865,2025-04-15,Mexico,CC-014,Travel,Engage end-to-end synergies,9054.64,False
238,2025-04-15,Brazil,CC-007,Marketing,Monetize enterprise markets,4075.13,True
1889,2025-04-15,Chile,CC-004,IT,Visualize dynamic users,8058.74,True
2179,2025-04-16,Brazil,CC-002,IT,Aggregate robust architectures,23485.45,True
812,2025-04-16,Chile,CC-010,Marketing,Cultivate seamless bandwidth,7613.43,True
1888,2025-04-17,Colombia,CC-011,Travel,Innovate front-end markets,6414.27,True
47,2025-04-17,Brazil,CC-007,Infrastructure,Syndicate compelling supply-chains,18724.69,False
2080,2025-04-17,Chile,CC-006,Marketing,Envisioneer sticky applications,7200.37,True
393,2025-04-18,Peru,CC-007,IT,Harness dynamic technologies,20968.45,True
1358,2025-04-18,Argentina,CC-001,Travel,Revolutionize scalable synergies,1831.36,True
2143,2025-04-18,Argentina,CC-003,Infrastructure,Syndicate robust e-tailers,34120.88,True
432,2025-04-18,Argentina,CC-013,Marketing,Re-intermediate frictionless functionalities,7602.07,False
1092,2025-04-18,Argentina,CC-015,Consulting,Grow rich infrastructures,5596.46,True
1330,2025-04-19,Colombia,CC-003,IT,Utilize collaborative models,35765.79,True
250,2025-04-19,Brazil,CC-008,Travel,Morph plug-and-play models,3878.41,True
2204,2025-04-20,Argentina,CC-006,Consulting,Embrace mission-critical deliverables,4905.29,True
821,2025-04-20,Argentina,CC-008,Marketing,Whiteboard seamless metrics,5501.32,True
152,2025-04-20,Chile,CC-010,Marketing,Unleash magnetic communities,3660.99,True
576,2025-04-20,Brazil,CC-010,Marketing,Utilize mission-critical interfaces,6077.13,True
970,2025-04-21,Peru,CC-014,Training,Brand vertical synergies,1600.55,True
735,2025-04-21,Mexico,CC-007,Consulting,Productize innovative platforms,8430.83,False
2392,2025-04-21,Colombia,CC-007,Marketing,Drive leading-edge action-items,5752.04,True
2056,2025-04-22,Chile,CC-011,Training,Orchestrate bleeding-edge models,5208.14,True
1251,2025-04-22,Peru,CC-015,Marketing,Re-intermediate efficient users,8827.62,True
807,2025-04-22,Brazil,CC-006,Consulting,Transform leading-edge markets,9028.25,True
2327,2025-04-22,Peru,CC-013,IT,Monetize end-to-end portals,33685.27,True
2450,2025-04-23,Mexico,CC-014,Travel,Re-contextualize cross-media systems,9420.17,True
2304,2025-04-23,Colombia,CC-008,Consulting,Disintermediate web-enabled users,7558.51,True
74,2025-04-23,Peru,CC-009,Infrastructure,Visualize compelling networks,32646.12,False
2170,2025-04-23,Chile,CC-013,Infrastructure,Aggregate collaborative eyeballs,26867.79,False
1217,2025-04-24,Peru,CC-009,Training,Transition value-added architectures,3064.5,True
999,2025-04-24,Chile,CC-013,Consulting,Exploit compelling e-business,3165.1,True
1034,2025-04-24,Colombia,CC-013,IT,Utilize frictionless schemas,12899.09,True
2379,2025-04-25,Peru,CC-013,Consulting,Strategize distributed initiatives,5629.58,True
140,2025-04-25,Mexico,CC-007,Infrastructure,Productize end-to-end web services,34464.86,False
157,2025-04-25,Chile,CC-008,Infrastructure,Enhance frictionless portals,23691.33,True
1022,2025-04-25,Argentina,CC-008,Consulting,Transition compelling experiences,6537.43,False
2199,2025-04-25,Peru,CC-007,Marketing,Repurpose b2c applications,3189.64,True
2438,2025-04-26,Brazil,CC-006,Consulting,Exploit cross-platform schemas,2706.03,False
910,2025-04-26,Peru,CC-008,Infrastructure,Drive scalable methodologies,16488.72,True
592,2025-04-26,Peru,CC-005,IT,Deliver killer schemas,18969.01,True
1005,2025-04-26,Argentina,CC-009,Travel,Unleash world-class content,7083.55,True
1711,2025-04-26,Chile,CC-008,Travel,Harness cutting-edge solutions,6974.32,True
583,2025-04-26,Mexico,CC-002,Training,Mesh mission-critical infrastructures,2920.82,True
808,2025-04-26,Brazil,CC-005,Infrastructure,Envisioneer front-end methodologies,20182.2,True
213,2025-04-27,Brazil,CC-015,Consulting,Re-intermediate world-class supply-chains,2077.46,False
241,2025-04-28,Chile,CC-005,Consulting,Revolutionize b2c technologies,9712.98,True
1420,2025-04-28,Chile,CC-006,Training,Harness value-added e-tailers,8709.41,True
1222,2025-04-28,Colombia,CC-014,Infrastructure,Morph end-to-end markets,13453.24,True
1009,2025-04-28,Colombia,CC-010,Infrastructure,Deliver user-centric systems,16991.11,True
1119,2025-04-28,Colombia,CC-002,Training,E-enable world-class methodologies,3198.73,False
1571,2025-04-29,Mexico,CC-005,IT,Incentivize 24/7 applications,28121.78,True
1393,2025-04-30,Mexico,CC-006,Infrastructure,Benchmark proactive convergence,32825.74,True
2010,2025-04-30,Chile,CC-004,Marketing,Synergize holistic relationships,6146.08,True
2285,2025-04-30,Argentina,CC-013,Consulting,Aggregate enterprise initiatives,5130.92,False
1052,2025-04-30,Peru,CC-013,Training,Monetize mission-critical technologies,1705.67,True
1219,2025-05-01,Colombia,CC-009,Training,Integrate user-centric platforms,9173.15,True
1824,2025-05-01,Brazil,CC-007,Training,Morph proactive functionalities,7047.62,False
225,2025-05-02,Colombia,CC-008,Training,Orchestrate strategic platforms,2459.44,True
1206,2025-05-02,Peru,CC-010,Training,Strategize dynamic architectures,2925.67,True
1144,2025-05-02,Argentina,CC-012,Infrastructure,Enable robust communities,28531.82,True
878,2025-05-02,Peru,CC-001,Consulting,Morph efficient web-readiness,4109.31,True
1943,2025-05-03,Colombia,CC-010,Training,Utilize clicks-and-mortar content,4293.86,True
1983,2025-05-03,Chile,CC-013,Infrastructure,Aggregate frictionless vortals,32307.1,True
1509,2025-05-03,Argentina,CC-006,IT,Engage impactful schemas,8358.27,True
1831,2025-05-04,Brazil,CC-003,Infrastructure,Harness killer supply-chains,35394.0,True
660,2025-05-04,Colombia,CC-012,Infrastructure,Transition value-added channels,14581.81,True
2076,2025-05-04,Chile,CC-013,Travel,Orchestrate bricks-and-clicks systems,7054.84,True
1859,2025-05-04,Peru,CC-013,Marketing,Architect rich niches,6789.49,False
2065,2025-05-05,Peru,CC-003,Marketing,Integrate e-business paradigms,1256.5,False
917,2025-05-05,Peru,CC-013,Infrastructure,Empower robust channels,23930.77,False
888,2025-05-05,Colombia,CC-012,Marketing,Seize strategic deliverables,8554.23,False
1952,2025-05-05,Argentina,CC-003,Infrastructure,Drive e-business users,24433.12,True
360,2025-05-05,Argentina,CC-010,Consulting,Empower end-to-end bandwidth,6822.78,False
1084,2025-05-06,Mexico,CC-010,Travel,Engage open-source mindshare,4063.84,True
1784,2025-05-06,Brazil,CC-013,Marketing,Drive ubiquitous web-readiness,3970.28,True
526,2025-05-06,Colombia,CC-012,Marketing,Re-intermediate best-of-breed interfaces,2013.68,True
220,2025-05-06,Colombia,CC-015,IT,Re-contextualize enterprise supply-chains,27402.04,True
1253,2025-05-06,Peru,CC-012,Marketing,Re-intermediate clicks-and-mortar e-services,4668.53,True
541,2025-05-06,Colombia,CC-006,IT,Strategize distributed initiatives,28681.48,True
458,2025-05-06,Chile,CC-009,Travel,Drive back-end bandwidth,6246.6,False
448,2025-05-06,Argentina,CC-007,Travel,Envisioneer integrated functionalities,5081.14,True
1267,2025-05-07,Mexico,CC-003,Consulting,Revolutionize real-time infrastructures,1586.37,True
1662,2025-05-07,Argentina,CC-002,Infrastructure,Innovate visionary content,13112.01,True
751,2025-05-07,Peru,CC-010,Infrastructure,Facilitate impactful markets,16105.51,True
1557,2025-05-07,Colombia,CC-002,Consulting,Implement cutting-edge e-business,9261.07,True
19,2025-05-07,Brazil,CC-013,IT,Enable sticky web services,31619.49,True
1075,2025-05-07,Mexico,CC-002,Marketing,Architect plug-and-play systems,2572.76,True
2139,2025-05-07,Chile,CC-006,Training,Transition compelling niches,2302.08,True
2028,2025-05-08,Mexico,CC-005,Consulting,Iterate cross-media applications,6902.81,True
2061,2025-05-08,Chile,CC-009,Infrastructure,Engage sticky initiatives,14473.25,False
485,2025-05-09,Peru,CC-015,Training,Brand dot-com solutions,9323.33,True
1115,2025-05-09,Colombia,CC-009,Training,Revolutionize value-added markets,9426.75,False
1500,2025-05-11,Colombia,CC-012,Marketing,Engineer dot-com portals,4897.14,True
190,2025-05-11,Peru,CC-006,Travel,Maximize e-business functionalities,8748.05,False
1664,2025-05-11,Colombia,CC-001,Infrastructure,Extend leading-edge convergence,5402.58,True
330,2025-05-11,Brazil,CC-011,Marketing,Harness dot-com systems,2031.65,False
956,2025-05-11,Brazil,CC-007,Infrastructure,Incentivize clicks-and-mortar platforms,33726.79,True
1118,2025-05-11,Mexico,CC-005,Infrastructure,Brand web-enabled communities,25604.43,True
1645,2025-05-12,Chile,CC-013,Training,Exploit intuitive e-business,7687.68,True
892,2025-05-13,Argentina,CC-006,Training,Transform out-of-the-box eyeballs,4541.81,True
1669,2025-05-13,Colombia,CC-003,Infrastructure,Grow synergistic interfaces,8905.82,True
1621,2025-05-13,Peru,CC-006,Training,Re-contextualize extensible action-items,2033.66,True
2421,2025-05-14,Colombia,CC-013,Travel,Synthesize turn-key interfaces,6336.1,True
563,2025-05-15,Peru,CC-013,Training,Evolve scalable applications,4119.22,True
1709,2025-05-15,Argentina,CC-014,Travel,Cultivate ubiquitous technologies,1913.36,False
742,2025-05-16,Colombia,CC-009,Infrastructure,Optimize customized architectures,16350.7,False
675,2025-05-16,Argentina,CC-004,Training,Enhance seamless initiatives,6540.96,False
187,2025-05-16,Colombia,CC-015,Training,Exploit strategic mindshare,6933.28,True
1744,2025-05-16,Argentina,CC-011,Consulting,Re-intermediate revolutionary portals,6907.88,True
1463,2025-05-17,Colombia,CC-012,Marketing,Unleash one-to-one systems,2400.36,True
1094,2025-05-17,Colombia,CC-001,Travel,Strategize 24/365 solutions,7276.78,True
1997,2025-05-17,Brazil,CC-004,Travel,Repurpose bricks-and-clicks mindshare,6026.17,False
2385,2025-05-17,Chile,CC-014,Infrastructure,Revolutionize clicks-and-mortar e-commerce,13228.47,False
1849,2025-05-17,Argentina,CC-003,Marketing,Orchestrate synergistic e-business,5955.87,True
1954,2025-05-17,Colombia,CC-001,Training,Matrix end-to-end relationships,7868.69,False
2014,2025-05-17,Colombia,CC-014,IT,Matrix next-generation architectures,6678.54,True
856,2025-05-17,Peru,CC-015,Marketing,Enhance dynamic roi,9560.6,True
1168,2025-05-17,Peru,CC-012,Consulting,Brand clicks-and-mortar applications,5827.23,True
2462,2025-05-18,Argentina,CC-009,Training,Integrate seamless roi,7902.1,True
1498,2025-05-18,Peru,CC-014,IT,Morph scalable channels,20878.85,True
279,2025-05-19,Peru,CC-014,Consulting,Scale proactive content,1790.77,True
986,2025-05-19,Brazil,CC-015,Marketing,Optimize viral e-services,6651.74,True
420,2025-05-19,Colombia,CC-003,IT,Whiteboard wireless channels,15726.35,True
2033,2025-05-19,Brazil,CC-004,Consulting,Brand killer web-readiness,1815.87,True
31,2025-05-20,Mexico,CC-002,IT,Morph synergistic roi,21253.5,True
940,2025-05-20,Brazil,CC-010,Infrastructure,Embrace bleeding-edge infrastructures,12794.26,False
1892,2025-05-21,Mexico,CC-001,Travel,Engage one-to-one e-commerce,1952.71,True
1244,2025-05-21,Mexico,CC-010,Training,Exploit end-to-end deliverables,6588.79,True
668,2025-05-21,Brazil,CC-010,Training,Visualize leading-edge portals,6156.96,True
10,2025-05-21,Peru,CC-015,Consulting,Expedite real-time paradigms,5918.81,False
2114,2025-05-22,Chile,CC-011,Infrastructure,Seize holistic communities,23441.07,True
2429,2025-05-22,Colombia,CC-002,IT,Evolve value-added users,16305.57,True
1705,2025-05-22,Mexico,CC-015,Training,Benchmark dynamic e-commerce,2789.01,True
1220,2025-05-23,Chile,CC-004,IT,Reinvent collaborative applications,6483.63,True
2491,2025-05-24,Argentina,CC-013,Training,Repurpose efficient partnerships,5627.69,True
1588,2025-05-24,Peru,CC-011,Consulting,Utilize customized bandwidth,4333.66,False
1018,2025-05-24,Mexico,CC-011,Training,Deploy robust portals,2617.94,True
1776,2025-05-25,Peru,CC-003,Marketing,Transition compelling e-services,4144.55,True
316,2025-05-25,Argentina,CC-013,Infrastructure,Generate bricks-and-clicks users,20805.86,False
2329,2025-05-26,Colombia,CC-006,IT,Visualize bleeding-edge e-services,15687.68,False
471,2025-05-26,Argentina,CC-003,Consulting,Optimize virtual web services,8963.76,True
2206,2025-05-26,Brazil,CC-008,Consulting,Whiteboard compelling web-readiness,5503.8,True
769,2025-05-26,Colombia,CC-004,Travel,Evolve vertical synergies,3533.87,True
990,2025-05-26,Argentina,CC-007,Infrastructure,Re-contextualize b2c platforms,28913.94,True
1333,2025-05-27,Brazil,CC-014,Marketing,Orchestrate world-class users,5412.14,True
1870,2025-05-28,Peru,CC-002,Infrastructure,Harness seamless technologies,16308.09,True
1053,2025-05-28,Peru,CC-004,Consulting,Orchestrate 24/7 methodologies,5062.95,True
1234,2025-05-29,Colombia,CC-007,IT,Transition 24/365 solutions,23405.65,True
2461,2025-05-29,Colombia,CC-002,Consulting,Transform open-source web-readiness,2853.67,True
355,2025-05-30,Argentina,CC-015,IT,Scale plug-and-play mindshare,5764.01,False
1917,2025-05-30,Argentina,CC-014,Consulting,Cultivate clicks-and-mortar e-commerce,7664.36,True
347,2025-05-30,Argentina,CC-003,IT,Extend virtual portals,30941.55,True
1974,2025-05-30,Chile,CC-002,Consulting,Brand customized users,4641.73,True
2249,2025-05-31,Argentina,CC-011,Training,Drive bricks-and-clicks e-commerce,2222.43,True
603,2025-05-31,Chile,CC-005,Travel,Empower customized schemas,5448.39,False
2372,2025-05-31,Colombia,CC-014,Consulting,Streamline front-end relationships,4295.22,False
823,2025-05-31,Chile,CC-002,Infrastructure,Visualize visionary metrics,31918.72,True
1404,2025-06-01,Peru,CC-015,Travel,Benchmark integrated info-mediaries,6821.27,True
1291,2025-06-01,Peru,CC-007,IT,Incubate proactive e-services,30885.62,False
1331,2025-06-01,Chile,CC-015,Consulting,Implement bleeding-edge e-services,2813.51,True
670,2025-06-02,Colombia,CC-014,Training,Drive dot-com functionalities,7241.78,True
1491,2025-06-02,Peru,CC-015,IT,Deploy back-end initiatives,15075.31,True
712,2025-06-02,Brazil,CC-004,IT,Strategize 24/7 relationships,21983.88,False
852,2025-06-02,Peru,CC-005,Travel,Seize integrated e-markets,1241.48,True
682,2025-06-03,Argentina,CC-013,Travel,Empower web-enabled interfaces,9318.7,False
400,2025-06-03,Chile,CC-004,Training,Repurpose transparent e-markets,3173.33,True
1682,2025-06-03,Mexico,CC-006,Consulting,Generate world-class communities,9184.49,False
757,2025-06-03,Brazil,CC-012,Travel,Generate impactful initiatives,2499.87,True
1261,2025-06-03,Colombia,CC-001,Consulting,Harness next-generation users,4046.46,True
1562,2025-06-04,Chile,CC-002,IT,Whiteboard one-to-one schemas,11424.75,False
794,2025-06-04,Mexico,CC-002,IT,Seize b2b architectures,20216.66,False
2264,2025-06-04,Brazil,CC-015,Consulting,Brand back-end partnerships,3358.23,False
1560,2025-06-04,Argentina,CC-012,Infrastructure,Mesh user-centric vortals,14554.58,True
944,2025-06-06,Argentina,CC-002,IT,Disintermediate out-of-the-box roi,28757.62,False
382,2025-06-06,Peru,CC-010,Marketing,Iterate revolutionary initiatives,3897.16,False
974,2025-06-06,Argentina,CC-012,Training,Expedite compelling e-markets,3134.82,False
202,2025-06-06,Colombia,CC-009,Consulting,Seize web-enabled action-items,3344.83,True
